tree_id,species,latitude,longitude
195337, Sycamore: London Plane,37.7940156,-122.39402709999999
5020, New Zealand Xmas Tree,37.74301859,-122.4370193
10865, Prospector Elm,37.73410745,-122.3826385
82793, Hybrid Strawberry Tree,37.75601024,-122.4805368
235021, Victorian Box,37.754392700000004,-122.4387246
32714, Italian Cypress,37.78834369,-122.4186211
101370, Lemon Bottlebrush,37.75342288,-122.4974095
205452, Dracena Palm,37.73171552,-122.4384989
255306, Olive Tree,37.74984217,-122.41484969999999
234944, Victorian Box,37.74878491,-122.43663640000001
82263, Ornamental Pear Tree 'Chanticleer',37.75954483,-122.41703740000001
217540, Spanish Dagger,37.75089091,-122.46229029999999
231179, Santa Cruz Ironwood,37.74833252,-122.41557209999999
214321, Mariposa Plum,37.75716072,-122.47307849999999
18799, Weeping Bottlebrush,37.73195421,-122.3802239
5306, New Zealand Xmas Tree,37.7844831,-122.43984109999998
17683,Unknown,37.779869899999994,-122.43529609999999
75940, Brisbane Box,37.78029276,-122.39698759999999
133296, Sycamore: London Plane,37.79556754,-122.44043359999999
186372, Blackwood Acacia,37.75227403,-122.495342
19079, American Elm,37.71127075,-122.45992720000001
228551, Jacaranda,37.74968437,-122.4098466
45683, Glossy Privet,37.79625956,-122.4153283
225801, Ash Spp,37.76072945,-122.43643349999999
133387, Sycamore: London Plane,37.78909477,-122.4544923
193546, Pink Melaleuca,37.75501148,-122.39967
39524, Cajeput,37.76630904,-122.40015819999999
103457, Monterey Pine,37.73414788,-122.43619679999999
43519, Cherry Plum,37.77529897,-122.4395004
136101, Ornamental Pear,37.79412156,-122.443105
51292, Swamp Myrtle,37.71616097,-122.4082335
63559, New Zealand Xmas Tree,37.75676603,-122.5022953
97763, Cherry Plum,37.78356468,-122.4557769
12265, Banyan Fig,37.77728127,-122.42636570000002
181860, Maidenhair Tree,37.74443145,-122.4851412
132314, Karo Tree,37.80038353,-122.4179771
205579, Strawberry Tree,37.73743721,-122.46327009999999
20175, Victorian Box,37.780714399999994,-122.43379180000001
212712, Cherry Plum,37.76131762,-122.4629908
218415, Cherry Plum,37.74768384,-122.46253229999999
242416, Chinese Elm,37.75193717,-122.424274
60371, New Zealand Xmas Tree,37.73225439,-122.3880436
207173, New Zealand Tea Tree,37.741098,-122.45876809999999
128770, Indian Laurel Fig Tree 'Green Gem',37.78829598,-122.4043735
200788, New Zealand Xmas Tree,37.73603211,-122.3892175
127598, Indian Laurel Fig Tree 'Green Gem',37.78569139,-122.4157502
193523, Mayten,37.72253186,-122.40045970000001
13521, Sycamore: London Plane,37.79187674,-122.398261
84389, Swamp Myrtle,37.74426564,-122.39923130000001
87717, Small-leaf Tristania 'Elegant',37.72333968,-122.4543987
2782, Bronze Loquat,37.77548159,-122.4631878
1491, Indian Bay,37.785429,-122.4590759
206563, English Hawthorn,37.75001859,-122.4664989
122798, Indian Laurel Fig Tree 'Green Gem',37.75112120000001,-122.4023383
221769, Fern Pine,37.736661700000006,-122.43614640000001
190562, Maidenhair Tree,37.76869733,-122.403221
130542, Southern Magnolia,37.78959018,-122.4539735
6219, Sycamore: London Plane,37.78279323,-122.4266965
37261, California Lilac 'Ray Hartman',37.7603813,-122.38401850000001
207679, Bronze Loquat,37.74745691,-122.47500990000002
81216, Southern Magnolia,37.7599769,-122.4778682
31387, Swamp Myrtle,37.74147654,-122.47053829999999
193931, New Zealand Xmas Tree,37.73451735,-122.38476840000001
178446, Victorian Box,37.72067242,-122.4044456
190212, Indian Laurel Fig Tree 'Green Gem',37.79266809,-122.395822
126797, Indian Laurel Fig Tree 'Green Gem',37.80525905,-122.4438293
241010, Eugenia,37.75525553,-122.4131509
1956, Cajeput,37.73364252,-122.3815241
102488, Ornamental Pear,37.77678122,-122.4457634
118076, Swamp Myrtle,37.77978442,-122.49419070000002
232881, Olive Tree,37.76058073,-122.40948449999999
229779, Jacaranda,37.75411194,-122.40335630000001
21914, Brisbane Box,37.76215959,-122.38885320000001
221322, Weeping Bottlebrush,37.76029252,-122.4249608
68534, Paperbark Tree,37.77404149,-122.4638548
235105, Victorian Box,37.74602846,-122.41903070000001
190915, Cotoneaster,37.75518038,-122.3996939
133162, Victorian Box,37.80767295,-122.4089567
134077, Sycamore: London Plane,37.79471418,-122.43854479999999
106086, Indian Laurel Fig Tree 'Green Gem',37.79603505,-122.43350530000001
20639, Monterey Cypress,37.75915059,-122.49564299999999
52724, Carob,37.79177256,-122.393248
29321, Brisbane Box,37.74005199,-122.4632537
215274, Brush Cherry,37.72903825,-122.44611019999999
11222, Hybrid Strawberry Tree,37.73286112,-122.3796919
187142, Norfolk Island Pine,37.74384913,-122.4949091
86611, Red Swamp Maple,37.77129741,-122.4086213
233822, Olive Tree,37.77319909,-122.4209008
120260, Pear Tree,37.78670078,-122.48404609999999
91651, Aristocrat Callery Pear,37.75325079,-122.41627759999999
38052, Strawberry Tree,37.78582729,-122.4422075
212791, Sycamore: London Plane,37.73382221,-122.44195500000001
220653, Fern Pine,37.73589261,-122.41437240000002
241783, Swamp Myrtle,37.74277309,-122.42765859999999
131636, New Zealand Xmas Tree,37.80099373,-122.4009247
198547, Chinese Elm,37.73689755,-122.3925664
142573, Ornamental Pear,37.804115100000004,-122.4133611
195965, Lombardy Poplar,37.74797834,-122.38916090000002
125429, Red Horse Chestnut,37.79452202,-122.44164440000002
223816, Monterey Cypress,37.73694441,-122.4350986
219493, American Elm,37.73527488,-122.46807220000001
247360, Strawberry Tree,37.77272834,-122.43263130000001
7977, Victorian Box,37.79320611,-122.4246733
133662, Sycamore: London Plane,37.80621167,-122.42569850000001
217479, Mexican Fan Palm,37.73365899,-122.43872040000001
106246, Majestic Beauty Magnolia,37.76256685,-122.4015425
130514, Southern Magnolia,37.78855111,-122.45073970000001
225955, Australian Willow,37.73524093,-122.4298568
248648, Red Flowering Gum,37.73288249,-122.4320206
242373, Chinese Elm,37.77169643,-122.42064520000001
187310, New Zealand Xmas Tree,37.74464844,-122.4944676
178973, Kwanzan Flowering Cherry,37.73052706,-122.43590379999999
249354, Glossy Privet,37.78699905,-122.41498909999999
50236, Swamp Myrtle,37.76012011,-122.49078540000001
124670, Victorian Box,37.78452751,-122.45901070000001
93481, Southern Magnolia,37.73805455,-122.3879314
51921, Indian Laurel Fig Tree 'Green Gem',37.79047913,-122.4492422
90542, Bronze Loquat,37.77535813,-122.4653295
221700, Japanese Maple,37.73290087,-122.4285376
178453, Victorian Box,37.72036784,-122.40565459999999
9861, Ornamental Pear,37.78578432,-122.42468889999999
178376, Karo Tree,37.71256511,-122.441565
85869, Drake's Chinese Elm,37.76204688,-122.4150629
214577, Kwanzan Flowering Cherry,37.76363679999999,-122.4733357
50001, Palm Spp,37.76141633,-122.3934961
185809, Mayten,37.75033449,-122.47868100000001
29273, Brisbane Box,37.74666796,-122.44690370000001
131332, New Zealand Xmas Tree,37.80301179,-122.42702279999999
90937, Dragon Tree,37.77553511,-122.50290840000001
43667, Maidenhair Tree,37.78186896,-122.4708721
143353, Banyan Fig,37.79821504,-122.42615
38849, Victorian Box,37.75852933,-122.4779354
203319, Japanese Maple,37.76358547,-122.4548686
232612, New Zealand Xmas Tree,37.73394731,-122.43270859999998
200423, Brisbane Box,37.75239775,-122.3875551
183683, Southern Magnolia,37.76238886,-122.5020072
132500, Victorian Box,37.79647697,-122.44085459999998
212764, Sycamore: London Plane,37.73955924,-122.47198390000001
196952, Ornamental Pear,37.73581506,-122.3860277
2120, Hybrid Strawberry Tree,37.73462174,-122.4388132
1843, Nichol's Willow-Leafed Peppermint,37.71225047,-122.40247859999998
233522, Karo Tree,37.74634151,-122.40948049999999
138964, Sycamore: London Plane,37.77636983,-122.427687
265132, Small-leaf Tristania 'Elegant',37.77900403,-122.4101882
132934, Victorian Box,37.79281795,-122.43238000000001
201219, Southern Magnolia,37.78412593,-122.3983471
196118, Cherry Plum,37.75884855,-122.4011392
131019, Showy Crab Apple: Japanese Crabapple,37.79482467,-122.44651100000002
218622, Swamp Myrtle,37.74883301,-122.4735624
10058, Glossy Privet,37.7638532,-122.4239027
233092, Olive Tree,37.74924176,-122.442393
102431, Mexican Fan Palm,37.77998746,-122.4070072
124223, Cherry Plum,37.77847439,-122.4554862
137534, Sycamore: London Plane,37.78372977,-122.4345623
200536, Canary Island Pine,37.73520923,-122.38648970000001
17750, Brisbane Box,37.789168599999996,-122.42349909999999
42734, Southern Magnolia,37.71273501,-122.40074009999998
264722, Hybrid Strawberry Tree,37.7658429,-122.40024220000001
250608, Brisbane Box,37.77746317,-122.4477408
90187, Bronze Loquat,37.77664953,-122.4785567
212314, Cherry Plum,37.76205536,-122.4550384
139575, Victorian Box,37.7810695,-122.43738459999999
247198, Shamel Ash: Evergreen Ash,37.77003787,-122.4388222
213639, Kwanzan Flowering Cherry,37.7353316,-122.44395870000001
227815, American Sweet Gum,37.73965918,-122.4145592
120185, Olive Tree,37.78633873,-122.48618429999999
234259, Victorian Box,37.74200111,-122.419626
97726, Brisbane Box,37.80379024,-122.4241452
37548, Indian Laurel Fig Tree 'Green Gem',37.78834369,-122.4160206
9479, Mayten,37.78066684,-122.4238433
95931, Kwanzan Flowering Cherry,37.77638849,-122.48669950000001
29621, Tawhiwhi Pittosporum,37.72056391,-122.47262759999998
237384, Kwanzan Flowering Cherry,37.75460896,-122.41972460000001
131399, New Zealand Xmas Tree,37.7951195,-122.4354341
179407, Indian Hawthorn  'Majestic Beau',37.72739734,-122.414927
213128, New Zealand Xmas Tree,37.73077529,-122.4403831
235351, Sycamore: London Plane,37.7665193,-122.42131
189579, Spotted Gum,37.73103008,-122.38187109999998
186429, Monterey Cypress,37.75644798,-122.495779
205413, Dracena Palm,37.73333254,-122.44098829999999
21032, Monterey Cypress,37.74780548,-122.4947253
23882, Pine Spp,37.78458507,-122.4311152
228066, Brisbane Box,37.737084700000004,-122.4397518
184645, Monterey Cypress,37.75515594,-122.49979180000001
240605, Coast Redwood,37.75095155,-122.4429176
28341, Sycamore: London Plane,37.74755461,-122.41849440000001
208090, American Sweet Gum,37.72045921,-122.4621865
178605, Sycamore: London Plane,37.71747795,-122.4817117
66091, Indian Laurel Fig Tree 'Green Gem',37.800536799999996,-122.41655159999998
19493, Swamp Myrtle,37.77977346,-122.4406517
188606, Blackwood Acacia,37.76150108,-122.3940632
213949, Evergreen Pear,37.72228694,-122.461331
181717, Hybrid Strawberry Tree,37.76473788,-122.48587990000001
14988, Cork Oak,37.7400007,-122.38567079999999
224403, Indian Laurel Fig Tree 'Green Gem',37.76903774,-122.42635700000001
219666, Hybrid Strawberry Tree,37.76157899,-122.45111990000001
7291, Evergreen Pear,37.78682336,-122.4335115
180134, Swamp Myrtle,37.71586903,-122.43488
212474, Cherry Plum,37.73875567,-122.4731672
1748, Sycamore: London Plane,37.80627197,-122.40775390000002
131435, New Zealand Xmas Tree,37.78595976,-122.4110937
136253, Evergreen Pear,37.80577173,-122.4206201
203595, Peppermint willow 'After Dark',37.72983221,-122.44944009999999
1660, American Sweet Gum,37.77367028,-122.4412229
88161, Ornamental Pear,37.78140686,-122.4029601
207893, Glossy Privet,37.74312325,-122.4716685
27836, Sycamore: London Plane,37.80288457,-122.40064650000001
222002, Mimosa Silk Tree,37.75104247,-122.4106497
220553, White Horsechestnut,37.75399734,-122.41493729999999
141721, Sycamore: London Plane,37.78463539,-122.4291126
226589, New Zealand Tea Tree,37.74625426,-122.44332220000001
2633, Chinese Elm,37.78773314,-122.42840079999999
7715, Brisbane Box,37.77523536,-122.4210481
110033, Small-leaf Tristania 'Elegant',37.72499974,-122.4314389
95042, Laurel Fig,37.79967485,-122.43931979999999
225237, Lemon: Orange: Lime,37.745450899999994,-122.43361090000002
220811, Lemon Bottlebrush,37.75693396,-122.41348190000001
177172, Brisbane Box,37.71418628,-122.39819109999999
231689, Mayten,37.73773658,-122.41775359999998
22720, Laurel Fig,37.78042217,-122.432176
245590, Dracena Palm,37.75451071,-122.43501119999999
2883, Sycamore: London Plane,37.79085004,-122.4192691
234000, Tawhiwhi Pittosporum,37.74621251,-122.4369848
125989, Carob,37.80607331,-122.41546509999998
175806, California Lilac 'Ray Hartman',37.71299655,-122.4061702
124375, Cherry Plum,37.78502238,-122.45698300000001
46092, Southern Magnolia,37.78579691,-122.478625
97788, Olive Tree,37.7990194,-122.40104440000002
183645, New Zealand Xmas Tree,37.75876929,-122.5089597
220275, Blackwood Acacia,37.75267041,-122.4387887
127319, Indian Laurel Fig Tree 'Green Gem',37.79506831,-122.43500320000001
51123, Golden Rain Tree,37.77162403,-122.39872450000001
184267, Santa Cruz Ironwood,37.75858557,-122.5034328
207650, Bronze Loquat,37.76494969,-122.46969170000001
97146, Brisbane Box,37.76540357,-122.41317120000001
190744, Jacaranda,37.73746384,-122.39853559999999
245367, Ornamental Pear,37.77047459,-122.4367675
127075, Indian Laurel Fig Tree 'Green Gem',37.8006179,-122.4373144
2724, Victorian Box,37.78693847,-122.433559
124396, Olive Tree,37.78870004,-122.45764879999999
223259, Washington Hawthorn,37.77149913,-122.4317619
10366,Unknown,37.77075481,-122.44163219999999
205531, Strawberry Tree,37.72753629,-122.46004350000001
177595, New Zealand Xmas Tree,37.71126488,-122.452827
224186, River Red Gum,37.73796062,-122.4251404
10685,Unknown,37.77521712,-122.43558279999999
242715, Chinese Elm,37.75617192,-122.4342794
37383, New Zealand Ruby Glow Tea Tree,37.71055643,-122.44732509999999
13510, Sycamore: London Plane,37.79187783,-122.3978554
16819, Red Flowering Gum,37.78245117,-122.4398403
74796, Olive Tree,37.74316123,-122.50033810000001
225857, Shamel Ash: Evergreen Ash,37.75648859,-122.42706670000001
210487, Myoporum,37.74366086,-122.4624237
220220, Blackwood Acacia,37.75093216,-122.4258205
235946, Cherry Plum,37.74635394,-122.4092013
169719, Peppermint willow 'After Dark',37.73920347,-122.42850179999999
230561, Southern Magnolia,37.73422714,-122.4265879
219689, Hybrid Strawberry Tree,37.73572493,-122.4110611
242343, Small-leaf Tristania 'Elegant',37.73551192,-122.43354
207089, Sweet Bay: Grecian Laurel,37.74144642,-122.47158629999998
247469, Victorian Box,37.77286376,-122.432477
177076, Glossy Privet,37.7112936,-122.3974987
201445, Santa Cruz Ironwood,37.73640794,-122.3794979
233492, Chinese Pistache,37.75561266,-122.4368256
15011, New Zealand Xmas Tree,37.73909522,-122.38618259999998
101105, New Zealand Xmas Tree,37.75413522,-122.48152890000001
194519, Monterey Pine,37.72794678,-122.37950459999999
123697, Small-leaf Tristania 'Elegant',37.77748362,-122.4602088
217509, Spanish Dagger,37.72927629,-122.45103370000001
201872, Swamp Myrtle,37.78086786,-122.402468
226229, Maidenhair Tree,37.75744365,-122.4111807
15088, Sycamore: London Plane,37.79335856,-122.39314180000001
83533, Primrose Tree,37.72444662,-122.4318527
228768, Brisbane Box,37.774426299999995,-122.4208886
27922, Sycamore: London Plane,37.78063781,-122.3889473
205668, Lemon Bottlebrush,37.7646331,-122.46321270000001
24947, Freeman Maple,37.72303388,-122.40159080000001
234252, Victorian Box,37.74124251,-122.41265829999999
25349, Hybrid Strawberry Tree,37.72253177,-122.45154529999999
17034, Swamp Myrtle,37.77307325,-122.43844479999998
16513, Carob,37.74266329,-122.38588610000001
27055, Hybrid Strawberry Tree,37.7292434,-122.41536409999998
186542, Karo Tree,37.75870683,-122.4958748
240179, Evergreen Pear,37.73806301,-122.4139692
250992, Hybrid Strawberry Tree,37.7805573,-122.50637569999999
221752, Fern Pine,37.75001166,-122.42973
89567, Dracena Palm,37.77735577,-122.501182
186960, Monterey Pine,37.73469097,-122.49364540000002
212006, Red Flowering Gum,37.73067646,-122.46995179999999
132543, Victorian Box,37.80455106,-122.44169740000001
122536, Monterey Pine,37.74542827,-122.4168367
63575, Victorian Box,37.79974906,-122.4215562
52390, Cherry Plum,37.73687737,-122.42409409999999
236956, Cherry Plum,37.74092553,-122.41814509999999
119067, Kwanzan Flowering Cherry,37.77763175,-122.5061386
191328, Sweet Bay: Grecian Laurel,37.770365999999996,-122.39106129999999
236623, Cherry Plum,37.75535773,-122.41908290000002
197822, Eugenia,37.72337234,-122.40080640000001
222093, Silver Dollar Eucalyptus,37.75388071,-122.4301476
92914, Victorian Box,37.73741086,-122.4692543
6821, Sweet Shade,37.74083447,-122.3861797
106701, Lemon Bottlebrush,37.75615868,-122.4217902
142397, Red Flowering Gum,37.78606165,-122.45100729999999
124297, Victorian Box,37.78168009,-122.45675130000001
213412, Kwanzan Flowering Cherry,37.74516046,-122.4729866
40822, Cherry Plum,37.77560444,-122.3973872
205133, Blackwood Acacia,37.735642999999996,-122.464198
48879, Bamboo Species,37.75967614,-122.39630890000001
2241, Red Flowering Gum,37.78216939,-122.44111940000002
135020, Sycamore: London Plane,37.80257729,-122.4017591
7504, Chinese Elm,37.75367134,-122.4140994
122221, Mayten,37.77510729,-122.4725236
65528, Southern Magnolia,37.78980257,-122.4204439
23653, Sycamore: London Plane,37.74216202,-122.419256
120283, Yoshino Cherry,37.78688416,-122.4842274
9168, Olive Tree,37.77990438,-122.4843601
214900, Swamp Myrtle,37.74213273,-122.46823390000002
202814, Brisbane Box,37.77100001,-122.3919067
188913, Lemon Bottlebrush,37.75193352,-122.3999231
26852, Bronze Loquat,37.75181744,-122.4227446
219872, Hybrid Strawberry Tree,37.74476481,-122.4197127
25926, Cajeput,37.73816969,-122.39646670000002
239895, Ornamental Pear,37.74743768,-122.41605049999998
95591, Ornamental Cherry,37.76481632,-122.489484
208557, Southern Magnolia,37.75527464,-122.474478
222747, Argentine cedar,37.76434004,-122.4227523
178609, Sycamore: London Plane,37.73041979,-122.43213999999999
223103, Washington Hawthorn,37.74692711,-122.42551409999999
262152, Primrose Tree,37.76236296,-122.50720829999999
177166, Brisbane Box,37.71206827,-122.45173329999999
24434, Cajeput,37.78645014,-122.4233015
